desc,utc_t,lat,lon,ele,speed


1,7:50:18,46.835543,6.827072,500.00,5251591.00,0.01
2,8:0:8,46.835521,6.826910,494.50,12.00,3.00
3,8:0:12,46.835515,6.826758,493.60,11.00,3.14
4,8:0:15,46.835602,6.826688,491.60,11.00,4.20
5,8:0:18,46.835725,6.826670,489.80,13.00,4.79
6,8:0:21,46.835852,6.826640,488.20,14.00,4.66
7,8:0:24,46.835977,6.826584,486.10,14.00,5.04
8,8:0:27,46.836107,6.826508,484.40,15.00,5.38
9,8:0:30,46.836240,6.826414,482.40,16.00,5.50
10,8:0:33,46.836342,6.826337,480.80,12.00,3.00
11,8:0:37,46.836381,6.826150,479.90,14.00,5.15
12,8:0:39,46.836335,6.826007,480.20,12.00,6.53
13,8:0:41,46.836278,6.825858,480.50,13.00,6.71
14,8:0:43,46.836211,6.825690,480.60,14.00,7.83
15,8:0:45,46.836138,6.825500,480.60,16.00,8.54
16,8:0:47,46.836062,6.825297,480.70,17.00,8.95
17,8:0:49,46.835982,6.825086,480.80,18.00,9.36
18,8:0:51,46.835898,6.824867,480.70,19.00,9.69
19,8:0:53,46.835805,6.824648,481.00,19.00,9.81
20,8:0:55,46.835707,6.824434,481.50,19.00,9.66
21,8:0:57,46.835612,6.824225,482.20,19.00,9.43
22,8:0:59,46.835517,6.824021,482.70,18.00,9.30
23,8:1:1,46.835433,6.823825,483.20,17.00,7.98
24,8:1:3,46.835375,6.823678,482.80,13.00,5.75
25,8:1:5,46.835295,6.823590,482.40,11.00,5.56
26,8:1:8,46.835167,6.823636,483.40,14.00,4.40
27,8:1:11,46.835051,6.823760,485.20,16.00,6.22
28,8:1:13,46.834959,6.823855,486.60,12.00,6.42
29,8:1:15,46.834861,6.823952,488.00,13.00,6.90
30,8:1:17,46.834765,6.824070,489.70,13.00,7.34
31,8:1:19,46.834669,6.824191,491.50,14.00,7.07
32,8:1:21,46.834568,6.824301,493.40,13.00,6.97
33,8:1:23,46.834478,6.824388,496.50,11.00,5.64
34,8:1:25,46.834375,6.824462,498.80,12.00,6.73
35,8:1:27,46.834253,6.824521,497.40,14.00,7.37
36,8:1:29,46.834151,6.824583,501.10,12.00,5.71
37,8:1:31,46.834045,6.824640,502.80,12.00,6.49
38,8:1:33,46.833949,6.824691,505.20,11.00,6.13
39,8:1:35,46.833853,6.824769,510.30,12.00,5.28
40,8:1:37,46.833742,6.824848,511.80,13.00,6.22
41,8:1:39,46.833620,6.824933,515.40,14.00,6.62
42,8:1:41,46.833493,6.825026,518.30,15.00,6.79
43,8:1:43,46.833383,6.825139,521.50,14.00,6.69
44,8:1:45,46.833300,6.825242,522.90,12.00,5.68
45,8:1:47,46.833221,6.825352,522.00,12.00,6.33
46,8:1:49,46.833156,6.825482,521.70,12.00,6.01
47,8:1:51,46.833088,6.825617,521.20,12.00,6.22
48,8:1:53,46.833039,6.825764,519.30,12.00,6.47
49,8:1:55,46.833004,6.825924,518.50,12.00,6.25
50,8:1:57,46.832985,6.826090,517.40,12.00,6.71
51,8:1:59,46.832992,6.826286,516.10,14.00,7.94
52,8:2:1,46.833010,6.826511,515.10,17.00,8.89
53,8:2:3,46.833029,6.826755,514.40,18.00,9.50
54,8:2:5,46.833044,6.827008,513.20,19.00,9.74
55,8:2:7,46.833058,6.827265,512.40,19.00,9.85
56,8:2:9,46.833068,6.827519,511.80,19.00,9.59
57,8:2:11,46.833077,6.827771,511.30,19.00,9.63
58,8:2:13,46.833075,6.828029,511.10,19.00,9.95
59,8:2:15,46.833068,6.828291,511.10,19.00,9.87
60,8:2:17,46.833056,6.828559,511.10,20.00,10.40
61,8:2:19,46.833032,6.828837,511.00,21.00,10.85
62,8:2:21,46.832987,6.829118,510.70,21.00,11.14
63,8:2:22,46.832955,6.829257,510.40,11.00,11.26
64,8:2:23,46.832919,6.829396,510.20,11.00,11.34
65,8:2:24,46.832879,6.829534,510.00,11.00,11.52
66,8:2:25,46.832839,6.829673,509.70,11.00,11.61
67,8:2:26,46.832797,6.829813,509.40,11.00,11.61
68,8:2:27,46.832759,6.829956,509.30,11.00,11.55
69,8:2:28,46.832727,6.830099,509.40,11.00,11.39
70,8:2:29,46.832703,6.830245,509.80,11.00,11.30
71,8:2:30,46.832689,6.830394,510.00,11.00,11.48
72,8:2:31,46.832680,6.830548,510.20,11.00,11.90
73,8:2:32,46.832671,6.830710,510.40,12.00,12.56
74,8:2:33,46.832661,6.830880,510.70,12.00,13.10
75,8:2:34,46.832651,6.831055,510.90,13.00,13.59
76,8:2:35,46.832641,6.831237,511.30,13.00,14.04
77,8:2:36,46.832632,6.831424,511.60,14.00,14.41
78,8:2:37,46.832622,6.831613,511.90,14.00,14.45
79,8:2:38,46.832613,6.831799,512.10,14.00,14.19
80,8:2:39,46.832603,6.831983,512.30,14.00,13.96
81,8:2:40,46.832592,6.832163,512.40,13.00,13.76
82,8:2:41,46.832579,6.832341,512.60,13.00,13.59
83,8:2:42,46.832561,6.832516,512.90,13.00,13.40
84,8:2:43,46.832538,6.832686,513.30,13.00,13.12
85,8:2:44,46.832503,6.832846,513.70,12.00,12.67
86,8:2:45,46.832458,6.832994,513.90,12.00,12.24
87,8:2:46,46.832404,6.833133,514.00,12.00,12.16
88,8:2:47,46.832347,6.833267,514.10,12.00,12.06
89,8:2:48,46.832288,6.833398,514.20,11.00,12.04
90,8:2:49,46.832228,6.833530,514.20,12.00,12.13
91,8:2:50,46.832166,6.833661,513.80,12.00,12.21
92,8:2:51,46.832107,6.833794,513.50,12.00,12.27
93,8:2:52,46.832052,6.833931,513.10,12.00,12.32
94,8:2:53,46.832003,6.834075,512.60,12.00,12.41
95,8:2:54,46.831958,6.834224,512.10,12.00,12.56
96,8:2:55,46.831921,6.834381,511.80,12.00,12.83
97,8:2:56,46.831887,6.834545,511.10,12.00,12.96
98,8:2:57,46.831857,6.834711,510.50,13.00,13.16
99,8:2:58,46.831828,6.834879,509.90,13.00,13.26
100,8:2:59,46.831799,6.835048,509.60,13.00,13.38
101,8:3:0,46.831769,6.835219,509.20,13.00,13.48
102,8:3:1,46.831738,6.835389,508.80,13.00,13.52
103,8:3:2,46.831706,6.835561,508.40,13.00,13.60
104,8:3:3,46.831676,6.835733,508.00,13.00,13.63
105,8:3:4,46.831645,6.835906,507.50,13.00,13.70
106,8:3:5,46.831615,6.836081,507.10,13.00,13.83
107,8:3:6,46.831588,6.836258,506.70,13.00,13.95
108,8:3:7,46.831564,6.836438,506.20,13.00,14.01
109,8:3:8,46.831545,6.836619,505.70,13.00,14.10
110,8:3:9,46.831529,6.836803,505.30,14.00,14.15
111,8:3:10,46.831518,6.836988,505.00,14.00,14.22
112,8:3:11,46.831512,6.837176,504.60,14.00,14.44
113,8:3:12,46.831511,6.837368,504.10,14.00,14.72
114,8:3:13,46.831512,6.837563,503.60,14.00,14.97
115,8:3:14,46.831517,6.837762,502.90,15.00,15.22
116,8:3:15,46.831523,6.837963,502.30,15.00,15.37
117,8:3:16,46.831529,6.838163,501.60,15.00,15.26
118,8:3:17,46.831537,6.838365,501.10,15.00,15.49
119,8:3:18,46.831545,6.838570,500.90,15.00,15.70
120,8:3:19,46.831552,6.838778,500.60,15.00,15.89
121,8:3:20,46.831560,6.838987,500.30,15.00,16.01
122,8:3:21,46.831568,6.839197,500.20,16.00,16.05
123,8:3:22,46.831577,6.839406,500.00,15.00,15.99
124,8:3:23,46.831584,6.839614,499.90,15.00,15.90
125,8:3:24,46.831590,6.839821,499.80,15.00,15.79
126,8:3:25,46.831597,6.840027,499.70,15.00,15.64
127,8:3:26,46.831605,6.840229,499.70,15.00,15.37
128,8:3:27,46.831614,6.840424,499.70,14.00,14.68
129,8:3:28,46.831624,6.840610,499.70,14.00,14.09
130,8:3:29,46.831639,6.840789,499.70,13.00,13.57
131,8:3:30,46.831660,6.840962,499.60,13.00,13.35
132,8:3:31,46.831689,6.841131,499.50,13.00,13.29
133,8:3:32,46.831726,6.841293,499.30,12.00,12.90
134,8:3:33,46.831765,6.841447,499.20,12.00,12.35
135,8:3:34,46.831810,6.841591,498.90,12.00,11.92
136,8:3:35,46.831867,6.841721,498.80,11.00,11.70
137,8:3:36,46.831935,6.841840,498.60,11.00,11.92
138,8:3:37,46.832007,6.841961,498.40,12.00,12.33
139,8:3:38,46.832079,6.842089,498.30,12.00,12.80
140,8:3:39,46.832152,6.842223,498.20,13.00,13.26
141,8:3:40,46.832229,6.842362,498.30,13.00,13.74
142,8:3:41,46.832307,6.842504,498.10,13.00,14.04
143,8:3:42,46.832388,6.842650,497.90,14.00,14.40
144,8:3:43,46.832471,6.842797,497.70,14.00,14.42
145,8:3:44,46.832551,6.842941,497.60,14.00,14.08
146,8:3:45,46.832630,6.843081,497.60,13.00,13.74
147,8:3:46,46.832706,6.843217,497.50,13.00,13.17
148,8:3:47,46.832778,6.843348,497.60,12.00,12.56
149,8:3:48,46.832847,6.843471,497.50,12.00,11.92
150,8:3:49,46.832910,6.843585,497.60,11.00,10.71
151,8:3:51,46.833007,6.843756,497.70,16.00,7.02
152,8:3:54,46.833112,6.843831,497.60,13.00,4.38
153,8:3:57,46.833230,6.843685,497.80,17.00,6.93
154,8:3:59,46.833340,6.843579,497.80,14.00,7.11
155,8:4:1,46.833441,6.843491,497.70,13.00,6.27
156,8:4:3,46.833528,6.843421,497.30,11.00,5.14
157,8:4:6,46.833626,6.843374,496.80,11.00,2.83
158,8:6:52,46.833496,6.843426,497.00,15.00,5.53
159,8:6:54,46.833400,6.843501,497.10,12.00,6.35
160,8:6:57,46.833290,6.843587,496.70,13.00,2.87
161,8:7:29,46.833202,6.843654,498.10,11.00,3.57
162,8:7:33,46.833122,6.843776,497.70,12.00,2.27
163,8:7:39,46.833149,6.843947,497.00,13.00,4.42
164,8:7:41,46.833215,6.844056,496.80,11.00,6.22
165,8:7:43,46.833298,6.844183,496.70,13.00,6.68
166,8:7:45,46.833368,6.844288,496.60,11.00,4.63
167,8:7:49,46.833384,6.844439,497.30,11.00,3.01
168,8:7:52,46.833264,6.844428,497.70,13.00,6.43
169,8:7:54,46.833121,6.844399,497.60,16.00,8.65
170,8:7:56,46.832959,6.844368,497.60,18.00,9.38
171,8:7:58,46.832781,6.844335,497.40,19.00,10.32
172,8:8:0,46.832585,6.844299,497.70,21.00,11.15
173,8:8:1,46.832484,6.844280,497.70,11.00,11.47
174,8:8:2,46.832378,6.844258,497.50,11.00,12.07
175,8:8:3,46.832267,6.844235,497.40,12.00,12.58
176,8:8:4,46.832156,6.844212,497.30,12.00,12.50
177,8:8:5,46.832043,6.844187,497.20,12.00,12.99
178,8:8:6,46.831925,6.844162,497.00,13.00,13.38
179,8:8:7,46.831805,6.844136,496.90,13.00,13.69
180,8:8:8,46.831681,6.844111,497.00,13.00,13.99
181,8:8:9,46.831555,6.844087,497.00,14.00,14.30
182,8:8:10,46.831425,6.844063,497.00,14.00,14.60
183,8:8:11,46.831295,6.844037,497.10,14.00,14.73
184,8:8:12,46.831163,6.844011,497.10,14.00,14.75
185,8:8:13,46.831031,6.843988,497.10,14.00,14.73
186,8:8:14,46.830898,6.843971,497.20,14.00,14.75
187,8:8:15,46.830765,6.843965,497.30,14.00,14.83
188,8:8:16,46.830631,6.843973,497.40,14.00,14.97
189,8:8:17,46.830495,6.843997,497.40,15.00,15.23
190,8:8:18,46.830358,6.844036,497.30,15.00,15.68
191,8:8:19,46.830217,6.844082,497.20,16.00,16.25
192,8:8:20,46.830071,6.844131,497.20,16.00,16.80
193,8:8:21,46.829922,6.844182,497.10,16.00,17.00
194,8:8:22,46.829773,6.844234,497.10,17.00,17.07
195,8:8:23,46.829623,6.844286,497.10,17.00,17.17
196,8:8:24,46.829472,6.844339,497.20,17.00,17.24
197,8:8:25,46.829320,6.844392,497.30,17.00,17.39
198,8:8:26,46.829168,6.844444,497.20,17.00,17.49
199,8:8:27,46.829014,6.844498,497.40,17.00,17.58
200,8:8:28,46.828860,6.844552,497.30,17.00,17.67
201,8:8:29,46.828706,6.844605,497.50,17.00,17.42
202,8:8:30,46.828556,6.844654,497.30,17.00,17.12
203,8:8:31,46.828403,6.844699,497.40,17.00,17.41
204,8:8:32,46.828247,6.844735,497.50,17.00,17.61
205,8:8:33,46.828088,6.844758,497.70,17.00,17.84
206,8:8:34,46.827926,6.844765,497.90,18.00,18.05
207,8:8:35,46.827761,6.844757,498.50,18.00,18.20
208,8:8:36,46.827596,6.844736,499.20,18.00,18.34
209,8:8:37,46.827433,6.844696,499.70,18.00,18.43
210,8:8:38,46.827277,6.844642,500.70,17.00,17.56
211,8:8:39,46.827121,6.844562,501.50,18.00,18.33
212,8:8:40,46.826964,6.844468,502.00,18.00,18.65
213,8:8:41,46.826814,6.844368,502.70,18.00,18.44
214,8:8:42,46.826669,6.844263,503.30,18.00,18.16
215,8:8:43,46.826525,6.844152,504.10,18.00,18.02
216,8:8:44,46.826381,6.844038,505.10,18.00,18.05
217,8:8:45,46.826237,6.843926,505.90,18.00,17.97
218,8:8:46,46.826094,6.843812,506.80,18.00,18.02
219,8:8:47,46.825950,6.843699,508.00,18.00,18.02
220,8:8:48,46.825805,6.843585,509.20,18.00,18.06
221,8:8:49,46.825661,6.843471,510.30,18.00,18.10
222,8:8:50,46.825517,6.843357,511.50,18.00,18.15
223,8:8:51,46.825372,6.843243,512.70,18.00,18.08
224,8:8:52,46.825227,6.843129,513.90,18.00,18.18
225,8:8:53,46.825083,6.843014,515.10,18.00,18.16
226,8:8:54,46.824939,6.842900,516.20,18.00,18.16
227,8:8:55,46.824794,6.842787,517.30,18.00,18.17
228,8:8:56,46.824654,6.842674,517.80,17.00,17.83
229,8:8:57,46.824510,6.842560,519.00,18.00,18.06
230,8:8:58,46.824365,6.842446,520.30,18.00,18.05
231,8:8:59,46.824225,6.842333,521.60,17.00,17.57
232,8:9:0,46.824091,6.842228,522.70,16.00,16.49
233,8:9:1,46.823967,6.842129,523.70,15.00,15.35
234,8:9:2,46.823855,6.842041,524.60,14.00,13.75
235,8:9:3,46.823760,6.841964,525.00,12.00,11.73
236,8:9:5,46.823624,6.841847,526.30,17.00,6.89
237,8:9:7,46.823550,6.841750,526.80,11.00,5.49
238,8:9:9,46.823489,6.841618,527.30,12.00,6.33
239,8:9:11,46.823410,6.841522,527.70,11.00,5.45
240,8:9:14,46.823291,6.841582,527.20,14.00,5.50
241,8:9:16,46.823284,6.841747,526.40,12.00,7.32
242,8:9:18,46.823331,6.841966,525.90,17.00,9.71
243,8:9:20,46.823373,6.842250,525.80,22.00,12.17
244,8:9:21,46.823413,6.842407,526.00,12.00,13.09
245,8:9:22,46.823470,6.842564,526.50,13.00,13.88
246,8:9:23,46.823534,6.842727,527.00,14.00,14.58
247,8:9:24,46.823596,6.842895,527.60,14.00,14.64
248,8:9:25,46.823653,6.843069,528.10,14.00,14.73
249,8:9:26,46.823699,6.843254,528.70,14.00,15.25
250,8:9:27,46.823734,6.843451,529.30,15.00,15.79
251,8:9:28,46.823755,6.843660,529.80,16.00,16.38
252,8:9:29,46.823763,6.843878,530.40,16.00,16.89
253,8:9:30,46.823762,6.844103,530.90,17.00,17.36
254,8:9:31,46.823756,6.844334,531.90,17.00,17.78
255,8:9:32,46.823747,6.844569,532.50,17.00,18.11
256,8:9:33,46.823736,6.844808,533.30,18.00,18.44
257,8:9:34,46.823724,6.845052,533.90,18.00,18.76
258,8:9:35,46.823709,6.845298,534.30,18.00,18.89
259,8:9:36,46.823691,6.845546,534.50,18.00,19.05
260,8:9:37,46.823668,6.845791,534.70,18.00,18.87
261,8:9:38,46.823640,6.846031,534.80,18.00,18.43
262,8:9:39,46.823606,6.846268,535.00,18.00,18.53
263,8:9:40,46.823567,6.846506,535.20,18.00,18.69
264,8:9:41,46.823521,6.846744,535.30,18.00,18.91
265,8:9:42,46.823469,6.846983,535.10,19.00,19.17
266,8:9:43,46.823411,6.847221,534.90,19.00,19.43
267,8:9:44,46.823344,6.847460,534.80,19.00,19.82
268,8:9:45,46.823271,6.847699,534.60,19.00,20.03
269,8:9:46,46.823195,6.847939,535.00,20.00,20.26
270,8:9:47,46.823113,6.848178,535.40,20.00,20.57
271,8:9:48,46.823024,6.848417,535.60,20.00,20.69
272,8:9:49,46.822936,6.848653,535.80,20.00,20.55
273,8:9:50,46.822842,6.848889,536.80,20.00,20.87
274,8:9:51,46.822749,6.849125,537.00,20.00,20.80
275,8:9:52,46.822657,6.849358,537.80,20.00,20.56
276,8:9:53,46.822565,6.849592,538.50,20.00,20.68
277,8:9:54,46.822474,6.849830,539.20,20.00,20.77
278,8:9:55,46.822383,6.850067,539.20,20.00,20.71
279,8:9:56,46.822293,6.850305,539.40,20.00,20.88
280,8:9:57,46.822201,6.850544,539.40,20.00,20.88
281,8:9:58,46.822116,6.850776,538.50,20.00,19.78
282,8:9:59,46.822032,6.851010,537.70,20.00,20.28
283,8:10:0,46.821944,6.851243,536.20,20.00,20.11
284,8:10:1,46.821850,6.851481,535.80,20.00,20.95
285,8:10:2,46.821754,6.851722,535.40,21.00,21.00
286,8:10:3,46.821659,6.851966,533.40,21.00,20.86
287,8:10:4,46.821564,6.852205,532.20,21.00,21.02
288,8:10:5,46.821467,6.852442,531.00,20.00,21.06
289,8:10:6,46.821372,6.852683,529.30,21.00,21.15
290,8:10:7,46.821277,6.852925,527.50,21.00,21.24
291,8:10:8,46.821181,6.853171,526.20,21.00,21.36
292,8:10:9,46.821083,6.853416,524.90,21.00,21.47
293,8:10:10,46.820986,6.853661,523.20,21.00,21.60
294,8:10:11,46.820888,6.853906,521.50,21.00,21.71
295,8:10:12,46.820789,6.854153,520.10,21.00,21.79
296,8:10:13,46.820686,6.854398,518.70,21.00,21.86
297,8:10:14,46.820578,6.854637,517.30,21.00,21.88
298,8:10:15,46.820460,6.854867,515.90,21.00,21.83
299,8:10:16,46.820334,6.855086,514.60,21.00,21.78
300,8:10:17,46.820199,6.855295,513.50,21.00,21.71
301,8:10:18,46.820057,6.855491,512.50,21.00,21.62
302,8:10:19,46.819908,6.855674,511.70,21.00,21.49
303,8:10:20,46.819754,6.855843,511.00,21.00,21.32
304,8:10:21,46.819597,6.856003,510.50,21.00,21.15
305,8:10:22,46.819438,6.856156,510.00,21.00,20.97
306,8:10:23,46.819281,6.856307,509.50,20.00,20.87
307,8:10:24,46.819126,6.856462,509.00,20.00,20.82
308,8:10:25,46.818974,6.856624,508.60,20.00,20.80
309,8:10:26,46.818829,6.856796,508.20,20.00,20.77
310,8:10:27,46.818691,6.856980,507.80,20.00,20.76
311,8:10:28,46.818561,6.857175,507.50,20.00,20.72
312,8:10:29,46.818439,6.857380,507.10,20.00,20.70
313,8:10:30,46.818326,6.857594,506.70,20.00,20.64
314,8:10:31,46.818222,6.857816,506.40,20.00,20.60
315,8:10:32,46.818125,6.858045,506.10,20.00,20.59
316,8:10:33,46.818035,6.858281,505.80,20.00,20.58
317,8:10:34,46.817950,6.858521,505.60,20.00,20.60
318,8:10:35,46.817869,6.858765,505.20,20.00,20.65
319,8:10:36,46.817791,6.859012,505.00,20.00,20.67
320,8:10:37,46.817714,6.859260,504.70,20.00,20.67
321,8:10:38,46.817640,6.859510,504.40,20.00,20.69
322,8:10:39,46.817567,6.859761,504.00,20.00,20.70
323,8:10:40,46.817497,6.860013,503.70,20.00,20.72
324,8:10:41,46.817429,6.860267,503.40,20.00,20.71
325,8:10:42,46.817364,6.860522,503.10,20.00,20.72
326,8:10:43,46.817301,6.860777,502.80,20.00,20.72
327,8:10:44,46.817241,6.861034,502.40,20.00,20.75
328,8:10:45,46.817184,6.861284,502.10,20.00,19.84
329,8:10:46,46.817133,6.861515,501.70,18.00,17.92
330,8:10:47,46.817090,6.861723,501.40,16.00,16.06
331,8:10:48,46.817052,6.861913,501.20,15.00,14.66
332,8:10:49,46.817017,6.862090,501.00,14.00,13.82
333,8:10:50,46.816985,6.862262,500.80,13.00,13.45
334,8:10:51,46.816954,6.862431,500.60,13.00,13.25
335,8:10:52,46.816924,6.862600,500.50,13.00,13.29
336,8:10:53,46.816895,6.862771,500.40,13.00,13.38
337,8:10:54,46.816867,6.862942,500.30,13.00,13.42
338,8:10:55,46.816841,6.863114,500.20,13.00,13.44
339,8:10:56,46.816815,6.863287,500.00,13.00,13.46
340,8:10:57,46.816789,6.863460,499.90,13.00,13.48
341,8:10:58,46.816765,6.863634,499.70,13.00,13.47
342,8:10:59,46.816742,6.863808,499.50,13.00,13.49
343,8:11:0,46.816719,6.863982,499.20,13.00,13.51
344,8:11:1,46.816696,6.864156,499.10,13.00,13.49
345,8:11:2,46.816675,6.864330,499.00,13.00,13.49
346,8:11:3,46.816654,6.864504,498.80,13.00,13.51
347,8:11:4,46.816633,6.864679,498.60,13.00,13.51
348,8:11:5,46.816612,6.864854,498.30,13.00,13.49
349,8:11:6,46.816590,6.865028,498.10,13.00,13.49
350,8:11:7,46.816568,6.865203,497.80,13.00,13.50
351,8:11:8,46.816546,6.865377,497.50,13.00,13.55
352,8:11:9,46.816525,6.865552,497.20,13.00,13.63
353,8:11:10,46.816506,6.865727,496.70,13.00,13.55
354,8:11:11,46.816486,6.865899,496.10,13.00,13.29
355,8:11:12,46.816466,6.866064,495.50,12.00,12.66
356,8:11:13,46.816448,6.866222,495.00,12.00,12.02
357,8:11:14,46.816432,6.866366,494.50,11.00,10.88
358,8:11:16,46.816407,6.866589,493.70,17.00,7.07
359,8:11:19,46.816393,6.866789,494.10,15.00,3.96
360,8:11:22,46.816379,6.866952,494.70,12.00,5.15
361,8:11:24,46.816340,6.867101,493.70,12.00,6.63
362,8:11:26,46.816246,6.867225,493.40,14.00,7.80
363,8:11:28,46.816084,6.867324,492.30,19.00,11.01
364,8:11:29,46.815986,6.867393,491.50,12.00,12.65
365,8:11:30,46.815880,6.867473,490.60,13.00,13.42
366,8:11:31,46.815773,6.867559,489.90,13.00,13.85
367,8:11:32,46.815660,6.867650,489.30,14.00,14.58
368,8:11:33,46.815540,6.867746,488.90,15.00,15.26
369,8:11:34,46.815421,6.867842,488.30,15.00,15.27
370,8:11:35,46.815303,6.867938,487.80,14.00,14.99
371,8:11:36,46.815185,6.868032,487.20,14.00,14.80
372,8:11:37,46.815070,6.868125,486.60,14.00,14.60
373,8:11:38,46.814956,6.868218,486.00,14.00,14.46
374,8:11:39,46.814843,6.868308,485.30,14.00,14.27
375,8:11:40,46.814728,6.868398,484.70,14.00,14.48
376,8:11:41,46.814612,6.868490,484.20,14.00,14.81
377,8:11:42,46.814494,6.868585,483.70,14.00,15.01
378,8:11:43,46.814376,6.868683,483.40,15.00,15.15
379,8:11:44,46.814258,6.868790,483.20,15.00,15.41
380,8:11:45,46.814142,6.868910,483.10,15.00,15.82
381,8:11:46,46.814029,6.869043,483.20,16.00,16.27
382,8:11:47,46.813921,6.869193,483.40,16.00,16.75
383,8:11:48,46.813817,6.869357,483.80,17.00,17.22
384,8:11:49,46.813717,6.869534,484.30,17.00,17.59
385,8:11:50,46.813622,6.869719,485.10,17.00,17.82
386,8:11:51,46.813528,6.869906,485.80,17.00,17.77
387,8:11:52,46.813431,6.870086,486.60,17.00,17.52
388,8:11:53,46.813325,6.870256,487.30,17.00,17.49
389,8:11:54,46.813210,6.870413,487.90,17.00,17.53
390,8:11:55,46.813087,6.870558,488.50,17.00,17.61
391,8:11:56,46.812955,6.870688,488.90,17.00,17.69
392,8:11:57,46.812815,6.870801,489.30,17.00,17.70
393,8:11:58,46.812670,6.870900,489.70,17.00,17.67
394,8:11:59,46.812524,6.870990,490.10,17.00,17.57
395,8:12:0,46.812377,6.871076,490.40,17.00,17.50
396,8:12:1,46.812232,6.871162,490.70,17.00,17.42
397,8:12:2,46.812087,6.871248,491.00,17.00,17.28
398,8:12:3,46.811945,6.871333,491.30,17.00,16.94
399,8:12:4,46.811806,6.871416,491.50,16.00,16.62
400,8:12:5,46.811669,6.871497,491.80,16.00,16.30
401,8:12:6,46.811535,6.871575,492.10,15.00,15.82
402,8:12:7,46.811407,6.871651,492.30,15.00,15.23
403,8:12:8,46.811282,6.871725,492.60,15.00,14.88
404,8:12:9,46.811159,6.871797,492.90,14.00,14.61
405,8:12:10,46.811039,6.871869,493.10,14.00,14.41
406,8:12:11,46.810919,6.871939,493.30,14.00,14.30
407,8:12:12,46.810800,6.872011,493.60,14.00,14.29
408,8:12:13,46.810681,6.872085,493.90,14.00,14.37
409,8:12:14,46.810564,6.872168,494.20,14.00,14.49
410,8:12:15,46.810452,6.872264,494.30,14.00,14.50
411,8:12:16,46.810345,6.872375,494.70,14.00,14.55
412,8:12:17,46.810247,6.872500,494.80,14.00,14.58
413,8:12:18,46.810154,6.872634,495.00,14.00,14.52
414,8:12:19,46.810066,6.872772,495.50,14.00,14.45
415,8:12:20,46.809978,6.872911,496.20,14.00,14.38
416,8:12:21,46.809893,6.873047,496.80,14.00,13.84
417,8:12:22,46.809812,6.873175,497.40,13.00,12.97
418,8:12:23,46.809737,6.873295,497.90,12.00,12.17
419,8:12:24,46.809665,6.873406,498.40,11.00,11.35
420,8:12:26,46.809538,6.873609,499.40,20.00,9.76
421,8:12:28,46.809434,6.873782,500.40,17.00,8.38
422,8:12:30,46.809341,6.873941,501.20,15.00,7.71
423,8:12:32,46.809251,6.874083,502.00,14.00,7.44
424,8:12:34,46.809121,6.874165,502.70,15.00,8.49
425,8:12:36,46.808958,6.874131,503.80,18.00,9.55
426,8:12:38,46.808823,6.873967,505.60,19.00,10.30
427,8:12:40,46.808705,6.873737,507.70,21.00,11.45
428,8:12:41,46.808641,6.873613,508.80,11.00,11.91
429,8:12:42,46.808572,6.873489,510.00,12.00,12.37
430,8:12:43,46.808498,6.873367,511.20,12.00,12.49
431,8:12:44,46.808420,6.873249,512.30,12.00,12.45
432,8:12:45,46.808335,6.873137,513.10,12.00,12.56
433,8:12:46,46.808248,6.873029,513.80,12.00,12.54
434,8:12:47,46.808159,6.872925,514.60,12.00,12.57
435,8:12:48,46.808068,6.872826,515.60,12.00,12.57
436,8:12:49,46.807976,6.872731,516.50,12.00,12.57
437,8:12:50,46.807880,6.872643,517.50,12.00,12.55
438,8:12:51,46.807781,6.872562,518.40,12.00,12.58
439,8:12:52,46.807681,6.872486,519.40,12.00,12.53
440,8:12:53,46.807580,6.872411,520.30,12.00,12.53
441,8:12:54,46.807483,6.872335,520.50,12.00,12.18
442,8:12:55,46.807382,6.872263,521.70,12.00,12.40
443,8:12:56,46.807282,6.872191,522.70,12.00,12.32
444,8:12:57,46.807183,6.872120,523.40,12.00,12.26
445,8:12:58,46.807083,6.872051,524.40,12.00,12.18
446,8:12:59,46.806983,6.871985,525.20,12.00,12.08
447,8:13:0,46.806883,6.871921,525.60,12.00,12.01
448,8:13:1,46.806781,6.871857,526.10,12.00,12.01
449,8:13:2,46.806681,6.871793,526.70,12.00,12.00
450,8:13:3,46.806585,6.871731,527.10,11.00,11.41
451,8:13:4,46.806494,6.871674,527.50,11.00,10.77
452,8:13:6,46.806327,6.871574,528.00,20.00,9.74
453,8:13:8,46.806160,6.871520,527.70,19.00,9.46
454,8:13:10,46.805981,6.871513,528.00,19.00,10.16
455,8:13:12,46.805798,6.871517,528.50,20.00,9.77
456,8:13:14,46.805644,6.871494,529.10,17.00,7.83
457,8:13:16,46.805527,6.871454,529.30,13.00,5.94
458,8:13:19,46.805387,6.871393,529.60,16.00,5.61
459,8:13:21,46.805268,6.871445,530.60,13.00,7.54
460,8:13:23,46.805142,6.871483,531.70,14.00,6.43
461,8:13:26,46.805014,6.871493,532.80,14.00,3.47
462,8:13:53,46.804926,6.871428,533.70,11.00,0.00
463,8:14:14,46.804833,6.871345,534.20,12.00,4.45
464,8:14:17,46.804738,6.871289,534.10,11.00,2.93
465,8:14:30,46.804839,6.871392,533.20,13.00,4.90
